1.085863e+14 9.997786e+07 9.997784e+07 9.997828e+07 1.002991e+08 1.009143e+08 1.046014e+08 1.087550e+08 1.372960e+08 2.166537e+08 2.355286e+08 2.355304e+08 0.000000e+00
1.056925e+14 9.997773e+07 9.997770e+07 9.997821e+07 1.003199e+08 1.009658e+08 1.047027e+08 1.088604e+08 1.374141e+08 2.167781e+08 2.356527e+08 2.356545e+08 0.000000e+00
1.028761e+14 9.997758e+07 9.997756e+07 9.997813e+07 1.003412e+08 1.010186e+08 1.048063e+08 1.089682e+08 1.375354e+08 2.169065e+08 2.357808e+08 2.357826e+08 0.000000e+00
1.001348e+14 9.997744e+07 9.997742e+07 9.997806e+07 1.003630e+08 1.010725e+08 1.049122e+08 1.090784e+08 1.376596e+08 2.170387e+08 2.359128e+08 2.359146e+08 0.000000e+00
9.746542e+13 9.997729e+07 9.997727e+07 9.997800e+07 1.003852e+08 1.011271e+08 1.050192e+08 1.091898e+08 1.377855e+08 2.171733e+08 2.360473e+08 2.360491e+08 0.000000e+00
9.486240e+13 9.997714e+07 9.997712e+07 9.997793e+07 1.004078e+08 1.011825e+08 1.051279e+08 1.093031e+08 1.379137e+08 2.173109e+08 2.361850e+08 2.361868e+08 0.000000e+00
9.233368e+13 9.997699e+07 9.997697e+07 9.997787e+07 1.004313e+08 1.012399e+08 1.052402e+08 1.094200e+08 1.380464e+08 2.174540e+08 2.363281e+08 2.363299e+08 0.000000e+00
8.989929e+13 9.997684e+07 9.997681e+07 9.997782e+07 1.004552e+08 1.012981e+08 1.053541e+08 1.095388e+08 1.381814e+08 2.176001e+08 2.364744e+08 2.364762e+08 0.000000e+00
8.747668e+13 9.997668e+07 9.997666e+07 9.997777e+07 1.004792e+08 1.013566e+08 1.054686e+08 1.096581e+08 1.383173e+08 2.177476e+08 2.366220e+08 2.366238e+08 0.000000e+00
8.514485e+13 9.997652e+07 9.997650e+07 9.997772e+07 1.005040e+08 1.014165e+08 1.055857e+08 1.097803e+08 1.384565e+08 2.178994e+08 2.367740e+08 2.367758e+08 0.000000e+00
8.289547e+13 9.997636e+07 9.997634e+07 9.997768e+07 1.005295e+08 1.014780e+08 1.057058e+08 1.099057e+08 1.385996e+08 2.180559e+08 2.369307e+08 2.369325e+08 0.000000e+00
8.066600e+13 9.997619e+07 9.997617e+07 9.997764e+07 1.005552e+08 1.015398e+08 1.058264e+08 1.100315e+08 1.387435e+08 2.182136e+08 2.370888e+08 2.370906e+08 0.000000e+00
7.851572e+13 9.997603e+07 9.997601e+07 9.997761e+07 1.005813e+08 1.016024e+08 1.059484e+08 1.101588e+08 1.388893e+08 2.183739e+08 2.372496e+08 2.372513e+08 0.000000e+00
7.642275e+13 9.997586e+07 9.997584e+07 9.997759e+07 1.006085e+08 1.016672e+08 1.060748e+08 1.102907e+08 1.390404e+08 2.185406e+08 2.374167e+08 2.374185e+08 0.000000e+00
7.439557e+13 9.997568e+07 9.997566e+07 9.997757e+07 1.006361e+08 1.017329e+08 1.062026e+08 1.104242e+08 1.391935e+08 2.187097e+08 2.375864e+08 2.375881e+08 0.000000e+00
7.240271e+13 9.997551e+07 9.997549e+07 9.997756e+07 1.006640e+08 1.017990e+08 1.063312e+08 1.105585e+08 1.393477e+08 2.188804e+08 2.377576e+08 2.377594e+08 0.000000e+00
7.047269e+13 9.997533e+07 9.997531e+07 9.997756e+07 1.006929e+08 1.018672e+08 1.064637e+08 1.106969e+08 1.395067e+08 2.190568e+08 2.379347e+08 2.379364e+08 0.000000e+00
6.860469e+13 9.997515e+07 9.997513e+07 9.997757e+07 1.007227e+08 1.019376e+08 1.066002e+08 1.108395e+08 1.396707e+08 2.192390e+08 2.381175e+08 2.381193e+08 0.000000e+00
