6.453285e+06 1.211948e-05 9.057040e+09 2.129213e+46 2.889376e+36
6.445189e+06 1.243658e-05 9.028308e+09 2.058214e+46 2.874902e+36
6.437297e+06 1.275368e-05 9.000359e+09 1.991320e+46 2.860849e+36
6.429602e+06 1.307078e-05 8.973154e+09 1.928202e+46 2.847194e+36
6.422094e+06 1.338787e-05 8.946658e+09 1.868562e+46 2.833917e+36
6.414763e+06 1.370497e-05 8.920835e+09 1.812131e+46 2.821000e+36
6.407603e+06 1.402207e-05 8.895656e+09 1.758669e+46 2.808426e+36
6.400605e+06 1.433917e-05 8.871090e+09 1.707957e+46 2.796178e+36
6.393763e+06 1.465627e-05 8.847111e+09 1.659795e+46 2.784241e+36
6.387071e+06 1.497336e-05 8.823692e+09 1.614000e+46 2.772601e+36
6.380521e+06 1.529046e-05 8.800809e+09 1.570409e+46 2.761246e+36
6.374108e+06 1.560756e-05 8.778441e+09 1.528870e+46 2.750162e+36
6.367827e+06 1.592466e-05 8.756566e+09 1.489246e+46 2.739338e+36
6.361673e+06 1.624176e-05 8.735163e+09 1.451419e+46 2.728763e+36
6.355640e+06 1.655885e-05 8.714215e+09 1.415274e+46 2.718428e+36
6.349725e+06 1.687595e-05 8.693703e+09 1.380706e+46 2.708321e+36
6.343922e+06 1.719305e-05 8.673611e+09 1.347619e+46 2.698435e+36
6.338229e+06 1.751015e-05 8.653923e+09 1.315922e+46 2.688761e+36
6.332640e+06 1.782725e-05 8.634623e+09 1.285534e+46 2.679290e+36
6.327152e+06 1.814434e-05 8.615699e+09 1.256378e+46 2.670015e+36
6.321762e+06 1.846144e-05 8.597136e+09 1.228384e+46 2.660928e+36
6.316467e+06 1.877854e-05 8.578923e+09 1.201486e+46 2.652024e+36
6.311262e+06 1.909564e-05 8.561045e+09 1.175625e+46 2.643294e+36
6.306147e+06 1.941273e-05 8.543494e+09 1.150744e+46 2.634734e+36
6.301116e+06 1.972983e-05 8.526257e+09 1.126790e+46 2.626338e+36
6.296169e+06 2.004693e-05 8.509324e+09 1.103714e+46 2.618099e+36
6.291301e+06 2.036403e-05 8.492685e+09 1.081472e+46 2.610012e+36
6.286512e+06 2.068113e-05 8.476332e+09 1.060020e+46 2.602074e+36
6.281798e+06 2.099822e-05 8.460256e+09 1.039322e+46 2.594278e+36
6.277158e+06 2.131532e-05 8.444448e+09 1.019338e+46 2.586620e+36
6.272588e+06 2.163242e-05 8.428900e+09 1.000032e+46 2.579097e+36
6.268089e+06 2.194952e-05 8.413605e+09 9.813723e+45 2.571704e+36
6.263656e+06 2.226662e-05 8.398555e+09 9.633272e+45 2.564438e+36
6.242450e+06 2.385211e-05 8.326779e+09 8.813791e+45 2.529885e+36
6.222724e+06 2.543760e-05 8.260348e+09 8.111444e+45 2.498059e+36
6.200799e+06 2.734018e-05 8.186888e+09 7.391695e+45 2.463038e+36
6.180494e+06 2.924277e-05 8.119213e+09 6.779029e+45 2.430936e+36
6.158571e+06 3.146246e-05 8.046523e+09 6.171178e+45 2.396627e+36
6.138286e+06 3.368214e-05 7.979615e+09 5.654693e+45 2.365206e+36
6.116823e+06 3.621892e-05 7.909192e+09 5.152539e+45 2.332300e+36
6.096945e+06 3.875571e-05 7.844303e+09 4.724778e+45 2.302129e+36
6.076212e+06 4.160959e-05 7.776968e+09 4.314172e+45 2.270974e+36
6.056972e+06 4.446347e-05 7.714799e+09 3.963372e+45 2.242348e+36
6.037111e+06 4.763445e-05 7.650936e+09 3.629516e+45 2.213081e+36
6.016858e+06 5.112253e-05 7.586146e+09 3.316438e+45 2.183533e+36
5.996440e+06 5.492770e-05 7.521162e+09 3.026147e+45 2.154044e+36
5.977600e+06 5.873288e-05 7.461501e+09 2.778409e+45 2.127100e+36
5.957308e+06 6.317225e-05 7.397563e+09 2.532019e+45 2.098364e+36
5.938584e+06 6.761162e-05 7.338862e+09 2.322173e+45 2.072107e+36
5.920013e+06 7.236809e-05 7.280918e+09 2.129478e+45 2.046309e+36
5.900566e+06 7.775875e-05 7.220538e+09 1.943103e+45 2.019553e+36
5.882582e+06 8.314942e-05 7.164972e+09 1.783918e+45 1.995044e+36
5.863969e+06 8.917428e-05 7.107738e+09 1.631635e+45 1.969914e+36
5.845840e+06 9.551624e-05 7.052254e+09 1.494638e+45 1.945666e+36
5.825120e+06 1.034437e-04 6.989166e+09 1.350759e+45 1.918227e+36
5.809915e+06 1.097856e-04 6.943087e+09 1.253272e+45 1.898277e+36
