2.077178e+14 9.378646e+09 7.498439e+09 3.594219e+09 2.448563e+09 1.668188e+09 1.135808e+09 7.926974e+08 5.635634e+08 2.907442e+08 2.363657e+08 2.100911e+08 1.024424e+08 3.665131e+07
2.021801e+14 9.376517e+09 7.494092e+09 3.591661e+09 2.446817e+09 1.667000e+09 1.135641e+09 8.021747e+08 5.662545e+08 2.907492e+08 2.363664e+08 2.100913e+08 1.024424e+08 3.665131e+07
1.967898e+14 9.374777e+09 7.490545e+09 3.589576e+09 2.445393e+09 1.666032e+09 1.135250e+09 8.127945e+08 5.689415e+08 2.907541e+08 2.363671e+08 2.100915e+08 1.024424e+08 3.665131e+07
1.915434e+14 9.373441e+09 7.487828e+09 3.587980e+09 2.444302e+09 1.665292e+09 1.135021e+09 8.247946e+08 5.716269e+08 2.907589e+08 2.363677e+08 2.100917e+08 1.024424e+08 3.665131e+07
1.864367e+14 9.372525e+09 7.485968e+09 3.586888e+09 2.443557e+09 1.664786e+09 1.135341e+09 8.384397e+08 5.743135e+08 2.907635e+08 2.363684e+08 2.100919e+08 1.024424e+08 3.665131e+07
1.814663e+14 9.372046e+09 7.484995e+09 3.586317e+09 2.443167e+09 1.664523e+09 1.136983e+09 8.540328e+08 5.770033e+08 2.907680e+08 2.363690e+08 2.100921e+08 1.024424e+08 3.665131e+07
1.766298e+14 9.372014e+09 7.484930e+09 3.586279e+09 2.443141e+09 1.664509e+09 1.141573e+09 8.719275e+08 5.796970e+08 2.907724e+08 2.363696e+08 2.100923e+08 1.024424e+08 3.665131e+07
1.719216e+14 9.372445e+09 7.485804e+09 3.586792e+09 2.443492e+09 1.664753e+09 1.152208e+09 8.925472e+08 5.823933e+08 2.907767e+08 2.363702e+08 2.100925e+08 1.024424e+08 3.665131e+07
1.673408e+14 9.373344e+09 7.487632e+09 3.587865e+09 2.444225e+09 1.665294e+09 1.174181e+09 9.163834e+08 5.850866e+08 2.907810e+08 2.363708e+08 2.100926e+08 1.024424e+08 3.665131e+07
1.628842e+14 9.374720e+09 7.490430e+09 3.589509e+09 2.445349e+09 1.666803e+09 1.216028e+09 9.440137e+08 5.877650e+08 2.907851e+08 2.363714e+08 2.100928e+08 1.024424e+08 3.665131e+07
1.585487e+14 9.376577e+09 7.494213e+09 3.591733e+09 2.446929e+09 1.678542e+09 1.292141e+09 9.760905e+08 5.904089e+08 2.907890e+08 2.363719e+08 2.100930e+08 1.024423e+08 3.665131e+07
1.543301e+14 9.378918e+09 7.498997e+09 3.595266e+09 2.459436e+09 1.787897e+09 1.432070e+09 1.013306e+09 5.929893e+08 2.907928e+08 2.363724e+08 2.100931e+08 1.024423e+08 3.665131e+07
1.502235e+14 9.912881e+09 9.277895e+09 5.086888e+09 3.695933e+09 2.691286e+09 1.726885e+09 1.056372e+09 5.954694e+08 2.907964e+08 2.363729e+08 2.100933e+08 1.024423e+08 3.665131e+07
1.462285e+14 9.990276e+09 9.904384e+09 7.009483e+09 4.959824e+09 3.694001e+09 2.329737e+09 1.197003e+09 6.104513e+08 2.908470e+08 2.363816e+08 2.100960e+08 1.024421e+08 3.665130e+07
1.423365e+14 9.990379e+09 9.905367e+09 7.013716e+09 4.960301e+09 3.763087e+09 2.669548e+09 1.314540e+09 6.236135e+08 2.908909e+08 2.363891e+08 2.100984e+08 1.024419e+08 3.665130e+07
